"sensor_id","dist_res_m","dist_ter_m","dist_sec_m","dist_pri_m","residential","grass","retail","commercial","industrial","brownfield","religious","construction","meadow","forest","farmland","recreation_ground","plant_nursery","railway","cemetery","farmyard","military","village_green","others"
"123545","35.53766820378667","2890.5993046747026","3454.817311303071","2783.8528277467444","0.0970","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124135","2923.9888733723596","2687.839064952545","2829.5918396010147","5779.342771556274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124315","126.36577761635577","24.61814047717212","417.41909706869296","152.06849073850876","0.0011","0.0065","0.0003","0.0018","0.0001","0.0021","0.5767","0.0512","0","0","0","0","0","0","0","0","0","0","0"
"124451","252.59482004116518","373.1259361524667","40.698823971801545","129.40251584769388","0.0011","0.0001","0.3244","0.0078","0.0002","0.0052","0.0126","0.0001","0.0029","0.0288","0.0315","0.0000","0","0","0","0","0","0","0"
"124627","28.156072549345733","204.75916221572012","283.24392354584376","275.84243303185275","0.0014","0.0225","0.0019","0.0002","0.0029","0.0002","0.0042","0.8085","0.0488","0.0001","0","0","0","0","0","0","0","0","0"
"124795","134.5523884440057","121.8730260132619","525.1462601457729","283.92959817560904","0.0341","0.0019","0.0056","0.1842","0.0003","0.0136","0.0054","0.0045","0.1582","0.0798","0.0003","0","0","0","0","0","0","0","0"
"124853","25.73251655964575","413.7350028770887","553.4492521718627","1421.3443625192074","0.0003","0.0001","0.0021","0.0425","0.0008","0.0013","0.5821","0.0139","0","0","0","0","0","0","0","0","0","0","0"
"124961","27.638799463242837","141.51718793972623","190.32476129598086","219.65175337938336","0.0000","0.0026","0.0019","0.0024","0.0013","0.0003","0.0002","0.0541","0.0191","0","0","0","0","0","0","0","0","0","0"
"125031","0.42975313524696757","589.0314789968871","328.47641326355716","576.6093851833082","0.0002","0.0115","0.0008","0.0007","0.0030","0.0002","0.0882","0.0391","0","0","0","0","0","0","0","0","0","0","0"
"125105","39440.8475079747","39202.693028092246","39405.69908991999","38578.243833787084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125563","25.16714637557852","253.81370209937316","772.2964295077453","1446.6385032011258","0.0005","0.0129","0.0013","0.0006","0.0178","0.0004","0.0057","0.0013","0.5999","0.0146","0","0","0","0","0","0","0","0","0"
"125585","64.26615525605466","557.7439410708133","16.370510966018497","521.2853874966069","0.0212","0.0080","0.0023","0.0812","0.0007","0.0254","0.0054","0.1500","0.0625","0.0003","0","0","0","0","0","0","0","0","0"
"125601","34562.216858223546","34459.3755675346","34627.895930317034","33796.47472826769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125639","1.5185936445105734","843.6298149862619","723.6250422090917","3706.9034826316965","0.0004","0.0194","0.0023","0.3519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125771","6073.654276998793","6241.374365095987","6632.252669968795","6241.374365095987","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125871","1.929549183036481","120.01306100429642","437.9937296056745","417.0474682450648","0.0010","0.0675","0.0002","0.0027","0.0018","0.0001","0.0009","0.0047","0.5028","0.0483","0","0","0","0","0","0","0","0","0"
"125891","106.77644684035141","892.2009425595924","724.026461621978","1944.673248953675","0.0188","0.0010","0.1848","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125921","44957.580555601526","44723.98662536782","44918.37049823124","44083.724795732254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125923","45273.61895299091","45047.83584481499","45228.44639140772","44384.78205036029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125941","34.64893201986362","191.69125275408416","1033.2201820688558","1032.8512664983032","0.0034","0.0053","0.0025","0.0002","0.0005","0.4576","0.0002","0","0","0","0","0","0","0","0","0","0","0","0"
"125949","38.93590196130618","94.81221578842336","360.2035007311664","809.4022070183036","0.0051","0.0011","0.0031","0.0010","0.0026","0.0073","0.0011","0.0004","0.2146","0.0316","0","0","0","0","0","0","0","0","0"
"125965","37.49668689714224","68.71449808800811","1026.7640462240495","2773.9071294779014","0.1037","0.0023","0.0028","0.6237","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125975","27939.549667852527","28011.316022057934","27925.412444506917","26950.32186381706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126029","1.5931501654301483","862.8528853485117","740.3210713482498","3711.7082973138567","0.0004","0.0203","0.0023","0.3468","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126031","45.86509021551584","415.11419205915934","7.716071632092083","9.996982461273412","0.0030","0.0085","0.0032","0.0086","0.0083","0.0155","0.0024","0.5175","0.0421","0","0","0","0","0","0","0","0","0","0"
"126041","13.607049378018827","341.9515663905125","1604.8188748077066","4033.476108684979","0.0018","0.0067","0.0011","0.3204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126047","1.1883045399156806","242.16575898330052","476.58377343232826","158.85153758452026","0.0094","0.0008","0.0002","0.0046","0.0288","0.0113","0.0100","0.0011","0.4749","0.0882","0","0","0","0","0","0","0","0","0"
"126057","0.11607399739249663","228.85778029169145","899.8915669867938","63.243286561434545","0.0029","0.0022","0.0027","0.0010","0.2998","0.0188","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126485","29601.289765853762","29513.121297316062","29648.905013756666","29652.672221099485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126491","33.56876406947635","186.7090018057439","206.17075470300588","2639.274260976681","0.0011","0.0002","0.0000","0.0010","0.0665","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126605","69.0292395751606","193.17218101242065","393.26666701883835","1249.1086625596347","0.0002","0.0001","0.0075","0.0002","0.0059","0.0008","0.0085","0.0034","0.2940","0.0248","0","0","0","0","0","0","0","0","0"
"126733","22.879065255956284","109.56590709881857","510.60962108317455","670.356464591752","0.0001","0.0009","0.0025","0.0796","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126831","39.096089332665024","225.64542476910526","628.3544274003528","165.20396178672658","0.0022","0.0172","0.0021","0.0202","0.0239","0.0223","0.0005","0.0018","0.0099","0.6052","0.0125","0","0","0","0","0","0","0","0"
"126859","16.492844738013307","130.30076924670433","308.9886301055055","16.405602724271997","0.0035","0.0006","0.0001","0.1315","0.0004","0.5460","0.0037","0","0","0","0","0","0","0","0","0","0","0","0"
"126983","12530.91862506415","12755.131771955215","12353.316993123277","12437.11495782605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127001","7174.5314829588","7186.470090238069","7374.822666667189","7444.197641657139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127027","727.564464960264","916.683389637988","1535.356285449176","916.683389637988","0.0091","0.0017","0.1691","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127191","23.384424606841467","293.27658045969616","5474.918079698554","4583.705101031993","0.0098","0.0003","0.0015","0.0534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128245","27767.298388634157","27657.815047258606","27876.568536177358","27735.33170149762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128319","40.413271350490426","93.37660383590321","156.07836642639646","713.819877751547","0.0002","0.0059","0.0287","0.0039","0.0002","0.0112","0.0114","0.0001","0.0005","0.0009","0.0013","0.0007","0.1393","0.0614","0","0","0","0","0"
"128325","57.79560005748274","17.742794976476993","630.1296395118278","675.6927885342919","0.0000","0.0042","0.0013","0.0131","0.0919","0.0055","0.0017","0.0019","0.4616","0.0007","0","0","0","0","0","0","0","0","0"
"128441","39905.04595647413","39722.343544354764","39827.90341628524","38939.87695671518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128445","25700.18856473545","27383.37719494015","25876.842482628563","27131.058563026923","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129079","40827.11831947529","40574.69585298775","40828.99874968859","40036.979138764225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129297","351.1093559265681","467.5925403925375","92.63171386252598","333.71502920113676","0.0017","0.0092","0.0001","0.0076","0.0078","0.0032","0.0038","0.0012","0.3812","0.0216","0","0","0","0","0","0","0","0","0"
"129341","6.547504592635162","268.0376298395971","255.82633965584705","606.6410694962475","0.0043","0.0811","0.0161","0.3671","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129695","347.45765670956064","474.0268164842883","74.09641178634202","325.1537774550077","0.0017","0.0092","0.0001","0.0076","0.0066","0.0032","0.0038","0.0012","0.3867","0.0213","0","0","0","0","0","0","0","0","0"
"129927","35.75403375737136","240.55117780664472","549.8397131968494","6.718616084419708","0.0008","0.0193","0.0011","0.0013","0.0002","0.0002","0.6015","0.0218","0","0","0","0","0","0","0","0","0","0","0"
"129935","58.3312890025074","179.0914771413876","403.4120846907538","886.0129137138304","0.0605","0.0087","0.0148","0.0021","0.0252","0.0029","0.0106","0.0031","0.3863","0.0270","0","0","0","0","0","0","0","0","0"
"130169","7408.346478244512","7660.848344852086","7409.114147490803","7408.346478244512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130331","28646.239300252964","28480.135932499918","28558.729720375046","27659.39065328887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130445","21.30447915642532","143.57403527334287","19.657570927383947","411.0771789564053","0.0013","0.0337","0.0051","0.0027","0.4393","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130557","30.682718783703844","166.83965394415642","122.92740297561488","413.74935500078783","0.0061","0.0011","0.0014","0.0010","0.0016","0.0054","0.0011","0.0004","0.2980","0.0287","0.0003","0","0","0","0","0","0","0","0"
"131075","47835.14386408402","47611.620709852585","47788.03757560865","46941.155442288735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131683","853.8235856275851","103.03480161045421","467.46630949836026","385.2412965234279","0.0054","0.0339","0.5773","0.0000","0.1264","0.0173","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131685","884.6732974383459","60.859149776112055","483.70969924698744","347.0598730889374","0.0054","0.0341","0.0000","0.5789","0.0000","0.1255","0.0173","0","0","0","0","0","0","0","0","0","0","0","0"
"131687","847.1542705206181","97.8369773535474","491.5468796056757","384.9512254113104","0.0054","0.0339","0.5756","0.0000","0.1245","0.0173","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131887","26.958331117163116","12.092957283130868","434.38143168616176","526.409646533973","0.0003","0.0034","0.0874","0.0061","0.0049","0.0008","0.1351","0.0473","0","0","0","0","0","0","0","0","0","0","0"
"131983","11448.47536696334","11219.149053531486","11779.124796587104","11586.398323091536","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132137","27278.64914788174","27258.962258301035","27270.79874206166","27349.829371387415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132139","27278.64914788174","27258.962258301035","27270.79874206166","27349.829371387415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132471","6557.021521753113","6637.247183417679","6583.249090505267","6678.6112796703455","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132561","31.506240748752212","188.14741598892127","46.88188602309766","51.797006047689976","0.0012","0.4235","0.0092","0.0002","0.0049","0.0053","0.0005","0.0029","0.0271","0.0340","0","0","0","0","0","0","0","0","0"
"132563","22.961269820371704","72.45585447361366","186.1085582715738","567.7933009738052","0.0014","0.0037","0.0023","0.0011","0.0003","0.0016","0.0668","0.0248","0","0","0","0","0","0","0","0","0","0","0"
"132659","12.29174430366614","42.55516674147659","300.30632146864065","2102.9522351878177","0.0092","0.0023","0.0001","0.0002","0.0003","0.0001","0.0684","0.0148","0","0","0","0","0","0","0","0","0","0","0"
"133103","46002.08702124874","45841.73686248336","45907.99743518673","44997.39705943032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133117","3.7674395586102576","98.01810474465778","97.41610737129126","2119.3942077571246","0.0062","0.0010","0.0013","0.0031","0.0013","0.3667","0.0017","0.0002","0","0","0","0","0","0","0","0","0","0","0"
"133495","50.103192180738546","227.73297495616043","562.5842139060285","205.92265070725452","0.0002","0.0133","0.0281","0.0052","0.0002","0.0118","0.0123","0.0002","0.0005","0.0009","0.0013","0.0011","0.2350","0.0560","0","0","0","0","0"
"133588","1.060841689073608","129.73176937577279","102.07123102124547","505.3471643529388","0.0522","0.0085","0.0023","0.0001","0.6008","0.0612","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133597","1.6353571354037015","45.342274225889554","1676.578018353155","410.31943384435294","0.0014","0.1828","0.0035","0.0211","0.0215","0.0002","0.0014","0.1890","0.0307","0","0","0","0","0","0","0","0","0","0"
"133622","3.633115616212801","2.1639298528476503","409.9642683991318","1033.736446571407","0.1495","0.0164","0.0802","0.0179","0.0009","0.0019","0.0026","0.0018","0.0007","0.2218","0.0003","0","0","0","0","0","0","0","0"
"133806","144.82772652477638","168.47829247303525","14.920342678519317","100.19746501004089","0.0005","0.0148","0.0037","0.0045","0.0042","0.0017","0.0018","0.0294","0","0","0","0","0","0","0","0","0","0","0"
"134312","25702.19009469171","27378.63613194345","25877.77180849511","27125.632562579463","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134388","14.700743054709932","164.30911716456606","90.1335326112294","635.2972508901344","0.0007","0.0474","0.0032","0.0006","0.0017","0.0010","0.0048","0.0002","0.0032","0.6175","0.0420","0","0","0","0","0","0","0","0"
"134652","17230.23907287799","17110.158640109163","17449.223797217946","17522.444050013928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134668","45927.172903883016","45767.723669615356","45832.43874107342","44921.04757961122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135088","31142.67017470133","32589.443458245532","31394.910740956097","32407.03689162332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135438","19.08993004314231","491.1593699158114","308.8487822386246","1005.628729211958","0.0004","0.0003","0.0005","0.0014","0.0009","0.4405","0.0000","0.0007","0","0","0","0","0","0","0","0","0","0","0"
"135442","0.033990043089954694","281.05525314109883","529.2075163162709","349.17385679531225","0.0002","0.0032","0.0003","0.0016","0.0006","0.5146","0.0364","0","0","0","0","0","0","0","0","0","0","0","0"
"135616","67.25704817121726","30.35669227594104","593.3421972087157","394.8308552950812","0.0002","0.0047","0.0004","0.0005","0.0027","0.0055","0.0016","1.2159","0.0098","0","0","0","0","0","0","0","0","0","0"
